Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEzNX0.NTJ6fVPI_nIMi7kud8-z9e9OqRr4uE1ClQYYQkmSuho&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEzNX0.NTJ6fVPI_nIMi7kud8-z9e9OqRr4uE1ClQYYQkmSuho&channel_id=-1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEzNn0.pKIPezMwWJdfBMCdeIDqPeNF-2-Ma3Uc67Y39TemnGU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEzNn0.pKIPezMwWJdfBMCdeIDqPeNF-2-Ma3Uc67Y39TemnGU&channel_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEzN30.tCZp5hUANUvPYZQe58Cq794sIJz1dnSb5CyWnBIzFgM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjEzOH0.f_puW8SCb1PRvio0hCnLT2FtJibkKVSJfVxrBuwHvbM&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjEzOH0.f_puW8SCb1PRvio0hCnLT2FtJibkKVSJfVxrBuwHvbM&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjEzOX0.yWTFXr711W7MAs5CrNb-1stZRJfS3UNqCXu63Zz3Hj0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE0MH0.Vr-cTrsSd6nrg4RrwVZQVHvzcfyWLAH3eGSDOt8Nmmo&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjE0MX0.9m3gOCqTMc_QxKcZfzS1fcPZKYOfvzgzpPgYgLH3Ado&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:03] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjE0MX0.9m3gOCqTMc_QxKcZfzS1fcPZKYOfvzgzpPgYgLH3Ado&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE0Mn0.UpjyCeQij1jyb4GOvkkIiy1OQdh08rXLS9FFWrHDtlI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE0M30.kyY17l4nGfeD9sFe7r_5MKik65JJiYzlq3RiAaod0eY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjE0NH0.YMANS6g7tp4kd9MV8KOjwkYsQtgGXhV85Mu9xH0__vQ&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE0NX0.7z_exhKoFqZRWvb3zurmqv4b-SgWKehu7WhYDw49VuE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE0Nn0.zAuQL4iw9ky31NFfgPPrNMDLFL2z7iEHnFVj3cz9k98&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE0N30.DjiATc5w4jXTWcqnEzn9Xj0O1U3VModSLlg58aMyhrM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE0OH0.jGai2P0wFz4zHijYe_s_ln9oYo3fvEM1txCn9GUZoGs&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE0OX0.rRzBHxs_wvBA0qH3VL-Tts09lsdKOMJnCM9vBcdUIvo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE1MH0.-1LauKbDBIv_C_VizuYqByACvHnqj9mR6tAnzJd2q9o&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE1MX0.jx91EGS1Te9UIe5s9wEBro-539PnQ1lzLddARmLP8p0&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE1Mn0.cfjIgZ59XEnqMv8fZPXwfq-URvV8Jn7nvonS5mySBSc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE1M30.V0HzF6ZAFsLaIc7KIhKHepKX8he7N2RKrzFacVWFF_8&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE1NH0.CcigBwRlbQRAHzgcKSMHkPAINlXTqLHQ9TWKhwqvug8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:04] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE1NX0.GJ0v5WPd4SASzH3HGa3TwOqrcCsSfOJOBs4uApfrzZc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE1Nn0.A0AsiVTX-7CbleaQAzMZf39nr2E9iwLLG0ZAqcvJFww&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE1N30.DfcGiQR_FXHOu9rZymTx8y6Um5eMCBOuaLXgwozFcwE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE1OH0.17iVFDJW68Q9rlHZ_Qyb8pu8MEg5_N7p_MG1jnxrM5s&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE1OX0.3Il2NZK7UlLXqosxPrsQ3vora4KFUxQAwWq_zHKKZyI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE2MH0.uhdjs7VjQW5CD4vLTMmypoT8txglUak6aOVaVrelEh8&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE1OX0.3Il2NZK7UlLXqosxPrsQ3vora4KFUxQAwWq_zHKKZyI&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2MX0.NkLZg_qgEJJv0YXwevm1t3xrz9-FcWrZK6wWchlZ7nk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjE2Mn0.XSeoX6-tI0GE4q6QC69wW_f72jBb2bVK_yTLGkVDVTU&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2MX0.NkLZg_qgEJJv0YXwevm1t3xrz9-FcWrZK6wWchlZ7nk&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channel/join/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2M30.Nt9IFEj7ScIaysiA_pGk-rqn1hEcByeCBRV4h7iXnkM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2NH0.YJsYXGoSEO2HLo6uM_2MKjABP64FGXZbAu1ynicokIg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2NX0.iV-14p-9fmR_4fejLcJey9P80VlD9-_SZ6-wjlCLQSw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2Nn0.yn42bCVcPyes32jwXATK3XpFOX8YRwYbW90qwemor-Y&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2N30.jC2Mwb_x3vQytHq9ciiTv1-pSmtnkagnjS2MaWQ35No&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2OH0.-u8mhEiACmdSTl5nI9fGSVgwsRw2nFgG8s3-0pdIHF0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2OH0.-u8mhEiACmdSTl5nI9fGSVgwsRw2nFgG8s3-0pdIHF0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2OX0.g29b0rgFwYFuVnYLvsye680uhYe2szFIv7hVGB3BKQE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE2OX0.g29b0rgFwYFuVnYLvsye680uhYe2szFIv7hVGB3BKQE HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE3MH0.DFq45pRyAzMTBamZBm3Tx1eF6I1EKhAx-XiOgFTKDFM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "GET /channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjE3MH0.DFq45pRyAzMTBamZBm3Tx1eF6I1EKhAx-XiOgFTKDFM HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:05] "POST /auth/register/v2 HTTP/1.1" 200 -
